poll_id,survey_date,surveyor,client,method,sample_size,region,target,response_rate,margin_of_error,confidence_level,weighting,candidate_name,party,support_rate
568,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),추미애,더불어민주당,26.7
568,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),김동연,더불어민주당,22.1
568,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),한준호,더불어민주당,10.1
569,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),양향자,국민의힘,6.3
569,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),함진규,국민의힘,4.8
570,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),김동연,더불어민주당,56.4
570,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),양향자,국민의힘,15.8
571,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),추미애,더불어민주당,51.4
571,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),양향자,국민의힘,19.8
572,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),한준호,더불어민주당,44
572,2026-03-24~26,(주)여론조사꽃,(주)여론조사꽃,CATI,2009,경기도,경기도 거주 만 18세 이상 남녀,11.30%,±2.2%p,95%,성·연령·지역별 가중(셀가중),양향자,국민의힘,18.4
573,2026-03-25~26,여론조사공정(주),더퍼블릭,무선 ARS 전화조사 (가상번호 100%),1002,강원특별자치도,강원도 거주 만 18세 이상 남녀,5.90%,±3.1%p,95%,성·연령·지역별 가중(셀가중),김진태,국민의힘,38.9
573,2026-03-25~26,여론조사공정(주),더퍼블릭,무선 ARS 전화조사 (가상번호 100%),1002,강원특별자치도,강원도 거주 만 18세 이상 남녀,5.90%,±3.1%p,95%,성·연령·지역별 가중(셀가중),우상호,더불어민주당,49.4
574,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),이재준,더불어민주당,37.2
574,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),권혁우,더불어민주당,29.3
575,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),안교재,국민의힘,27.2
575,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),이봉준,국민의힘,17.8
576,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),이재준,더불어민주당,29.3
576,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),권혁우,더불어민주당,24.5
576,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),안교재,국민의힘,19.4
576,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),김재기,더불어민주당,3
576,2026-03-24~26,(주)디오피니언,경인매일,무선 ARS 전화조사 (가상번호 100%),539,경기도 수원시,수원시 거주 만 18세 이상 남녀,6.50%,±4.2%p,95%,성·연령·지역별 가중(셀가중),이요림,국민의힘,2.3
577,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),권혁중,국민의힘,7.6
577,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),김상규,국민의힘,10.8
577,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이동석,국민의힘,15.4
577,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),정용근,국민의힘,18.6
578,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),곽명환,더불어민주당,6.2
578,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),노승일,더불어민주당,21.8
578,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),맹정섭,더불어민주당,21.4
578,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),우건도,더불어민주당,19.6
578,2026-03-26~27,(주)유앤미리서치,시사우리신문,무선 ARS 전화조사 (가상번호 100%),501,충청북도 충주시,충주시 거주 만 18세 이상 남녀,4.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이태성,더불어민주당,9.2
579,2026-03-26~27,KSOI,경남CBS,무선 ARS 전화조사 (가상번호 100%),500,경상남도 김해시,김해시 거주 만 18세 이상 남녀,5.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),김경수,더불어민주당,52.5
579,2026-03-26~27,KSOI,경남CBS,무선 ARS 전화조사 (가상번호 100%),500,경상남도 김해시,김해시 거주 만 18세 이상 남녀,5.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박완수,국민의힘,29.9
580,2026-03-26~27,KSOI,경남CBS,무선 ARS 전화조사 (가상번호 100%),500,경상남도 김해시,김해시 거주 만 18세 이상 남녀,5.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),정영두,더불어민주당,45.9
580,2026-03-26~27,KSOI,경남CBS,무선 ARS 전화조사 (가상번호 100%),500,경상남도 김해시,김해시 거주 만 18세 이상 남녀,5.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),홍태용,국민의힘,34
581,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),허태정,더불어민주당,33
581,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),장철민,더불어민주당,18.2
581,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),장종태,더불어민주당,11.4
582,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),장종태,더불어민주당,55
582,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),이장우,국민의힘,31.9
583,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),장철민,더불어민주당,55.1
583,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),이장우,국민의힘,32.5
584,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),허태정,더불어민주당,55.2
584,2026-03-26~27,(주)리얼미터,굿모닝충청,무선 ARS 전화조사 (가상번호 100%),804,대전광역시,대전시 거주 만 18세 이상 남녀,6.50%,±3.5%p,95%,성·연령·지역별 가중(셀가중),이장우,국민의힘,31.8
585,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),박병훈,국민의힘,38.2
585,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),여준기,국민의힘,4.1
585,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),이창화,국민의힘,3.1
585,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),정병두,국민의힘,1.5
585,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),주낙영,국민의힘,39.1
586,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),박병훈,국민의힘,37.2
586,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),여준기,국민의힘,4.1
586,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),이창화,국민의힘,3.2
586,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),정병두,국민의힘,2.6
586,2026-03-27~28,(주)에이스리서치,경상투데이,무선 ARS 전화조사 (가상번호 100%),802,경상북도 경주시,경주시 거주 만 18세 이상 남녀,6.90%,±3.5%p,95%,성·연령·지역별 가중(셀가중),주낙영,국민의힘,38.3
587,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),1000,경상남도 창원시,창원시 거주 만 18세 이상 남녀,6.60%,±3.1%p,95%,성·연령·지역별 가중(셀가중),김석기,국민의힘,20
587,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),1000,경상남도 창원시,창원시 거주 만 18세 이상 남녀,6.60%,±3.1%p,95%,성·연령·지역별 가중(셀가중),강기윤,국민의힘,19.3
587,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),1000,경상남도 창원시,창원시 거주 만 18세 이상 남녀,6.60%,±3.1%p,95%,성·연령·지역별 가중(셀가중),조청래,국민의힘,8.7
588,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),999,경상남도 양산시,양산시 거주 만 18세 이상 남녀,8.30%,±3.1%p,95%,성·연령·지역별 가중(셀가중),김일권,더불어민주당,16.7
588,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),999,경상남도 양산시,양산시 거주 만 18세 이상 남녀,8.30%,±3.1%p,95%,성·연령·지역별 가중(셀가중),조문관,더불어민주당,12.9
588,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),999,경상남도 양산시,양산시 거주 만 18세 이상 남녀,8.30%,±3.1%p,95%,성·연령·지역별 가중(셀가중),최선호,더불어민주당,10.8
588,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),999,경상남도 양산시,양산시 거주 만 18세 이상 남녀,8.30%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박대조,더불어민주당,10
588,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),999,경상남도 양산시,양산시 거주 만 18세 이상 남녀,8.30%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박종서,더불어민주당,9.6
589,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),999,경상남도 양산시,양산시 거주 만 18세 이상 남녀,8.30%,±3.1%p,95%,성·연령·지역별 가중(셀가중),나동연,국민의힘,32.6
589,2026-03-27~28,(주)이너텍시스템즈,(주)뉴스경남,무선 ARS 전화조사 (가상번호 100%),999,경상남도 양산시,양산시 거주 만 18세 이상 남녀,8.30%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박대조,더불어민주당,30.3
590,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),최창열,더불어민주당,9.4
590,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),구인모,국민의힘,41.3
590,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),김일수,국민의힘,3.8
590,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),박현섭,국민의힘,2.4
590,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),이홍기,국민의힘,30.7
590,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),최기봉,국민의힘,8.7
591,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),구인모,국민의힘,43.4
591,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),김일수,국민의힘,4.1
591,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),박현섭,국민의힘,3.5
591,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),이홍기,국민의힘,32.1
591,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),최기봉,국민의힘,9.4
592,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),구인모,국민의힘,46.1
592,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),이홍기,국민의힘,36.4
593,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),구인모,국민의힘,50
593,2026-03-28~29,KSOI,거창인터넷신문,무선 ARS 전화조사 (가상번호 100%),509,경상남도 거창군,거창군 거주 만 18세 이상 남녀,9.30%,±4.3%p,95%,성·연령·지역별 가중(셀가중),최기봉,국민의힘,12.4
594,2026-03-29,(주)비전코리아,TBC,무선 ARS 전화조사 (가상번호 100%),504,경상북도 포항시,포항시 거주 만 18세 이상 남녀,6.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박용선,국민의힘,23.2
594,2026-03-29,(주)비전코리아,TBC,무선 ARS 전화조사 (가상번호 100%),504,경상북도 포항시,포항시 거주 만 18세 이상 남녀,6.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),안승대,국민의힘,18.5
594,2026-03-29,(주)비전코리아,TBC,무선 ARS 전화조사 (가상번호 100%),504,경상북도 포항시,포항시 거주 만 18세 이상 남녀,6.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),문충운,국민의힘,13.7
594,2026-03-29,(주)비전코리아,TBC,무선 ARS 전화조사 (가상번호 100%),504,경상북도 포항시,포항시 거주 만 18세 이상 남녀,6.40%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박대기,국민의힘,9.3
595,2026-03-28~29,(주)리서치뷰,김포신문,무선 ARS 전화조사 (가상번호 100%),600,경기도 김포시,김포시 거주 만 18세 이상 남녀,5.60%,±4.0%p,95%,성·연령·지역별 가중(셀가중),이기형,더불어민주당,18.2
595,2026-03-28~29,(주)리서치뷰,김포신문,무선 ARS 전화조사 (가상번호 100%),600,경기도 김포시,김포시 거주 만 18세 이상 남녀,5.60%,±4.0%p,95%,성·연령·지역별 가중(셀가중),정하영,더불어민주당,14.3
595,2026-03-28~29,(주)리서치뷰,김포신문,무선 ARS 전화조사 (가상번호 100%),600,경기도 김포시,김포시 거주 만 18세 이상 남녀,5.60%,±4.0%p,95%,성·연령·지역별 가중(셀가중),조승현,더불어민주당,11
595,2026-03-28~29,(주)리서치뷰,김포신문,무선 ARS 전화조사 (가상번호 100%),600,경기도 김포시,김포시 거주 만 18세 이상 남녀,5.60%,±4.0%p,95%,성·연령·지역별 가중(셀가중),오강현,더불어민주당,7.6
595,2026-03-28~29,(주)리서치뷰,김포신문,무선 ARS 전화조사 (가상번호 100%),600,경기도 김포시,김포시 거주 만 18세 이상 남녀,5.60%,±4.0%p,95%,성·연령·지역별 가중(셀가중),정왕룡,더불어민주당,5.6
595,2026-03-28~29,(주)리서치뷰,김포신문,무선 ARS 전화조사 (가상번호 100%),600,경기도 김포시,김포시 거주 만 18세 이상 남녀,5.60%,±4.0%p,95%,성·연령·지역별 가중(셀가중),배강민,더불어민주당,4.1
595,2026-03-28~29,(주)리서치뷰,김포신문,무선 ARS 전화조사 (가상번호 100%),600,경기도 김포시,김포시 거주 만 18세 이상 남녀,5.60%,±4.0%p,95%,성·연령·지역별 가중(셀가중),이회수,더불어민주당,4
596,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이규희,더불어민주당,43.5
596,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박찬우,국민의힘,33.1
597,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),정기수,더불어민주당,48.6
597,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박찬우,국민의힘,32.2
598,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),최재용,더불어민주당,40.3
598,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박찬우,국민의힘,31.9
599,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이규희,더불어민주당,27
599,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),장기수,더불어민주당,28.7
599,2026-03-27~28,(주)코리아정보리서치,시사뉴스24,무선 ARS 전화조사 (가상번호 100%),502,충청남도 천안시,천안시 거주 만 18세 이상 남녀,3.10%,±4.4%p,95%,성·연령·지역별 가중(셀가중),최재용,더불어민주당,9.5
600,2026-03-28,(주)데일리리서치,경인열린신문사,무선 ARS 전화조사 (가상번호 100%),500,인천광역시 강화군,강화군 거주 만 18세 이상 남녀,9.00%,±4.4%p,95%,성·연령·지역별 가중(셀가중),한연희,더불어민주당,37.2
600,2026-03-28,(주)데일리리서치,경인열린신문사,무선 ARS 전화조사 (가상번호 100%),500,인천광역시 강화군,강화군 거주 만 18세 이상 남녀,9.00%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박흥열,더불어민주당,10.9
600,2026-03-28,(주)데일리리서치,경인열린신문사,무선 ARS 전화조사 (가상번호 100%),500,인천광역시 강화군,강화군 거주 만 18세 이상 남녀,9.00%,±4.4%p,95%,성·연령·지역별 가중(셀가중),황우덕,더불어민주당,6.7
600,2026-03-28,(주)데일리리서치,경인열린신문사,무선 ARS 전화조사 (가상번호 100%),500,인천광역시 강화군,강화군 거주 만 18세 이상 남녀,9.00%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박용철,국민의힘,37.6
601,2026-03-28,(주)데일리리서치,경인열린신문사,무선 ARS 전화조사 (가상번호 100%),500,인천광역시 강화군,강화군 거주 만 18세 이상 남녀,9.00%,±4.4%p,95%,성·연령·지역별 가중(셀가중),한연희,더불어민주당,46.7
601,2026-03-28,(주)데일리리서치,경인열린신문사,무선 ARS 전화조사 (가상번호 100%),500,인천광역시 강화군,강화군 거주 만 18세 이상 남녀,9.00%,±4.4%p,95%,성·연령·지역별 가중(셀가중),박흥열,더불어민주당,18.9
601,2026-03-28,(주)데일리리서치,경인열린신문사,무선 ARS 전화조사 (가상번호 100%),500,인천광역시 강화군,강화군 거주 만 18세 이상 남녀,9.00%,±4.4%p,95%,성·연령·지역별 가중(셀가중),황우덕,더불어민주당,7.4
602,2026-03-28~29,윈지코리아컨설팅,윈지코리아컨설팅,무선 ARS 전화조사 (가상번호 100%),701,경기도 광주시,광주시 거주 만 18세 이상 남녀,5.80%,±3.7%p,95%,성·연령·지역별 가중(셀가중),김석구,더불어민주당,19.1
602,2026-03-28~29,윈지코리아컨설팅,윈지코리아컨설팅,무선 ARS 전화조사 (가상번호 100%),701,경기도 광주시,광주시 거주 만 18세 이상 남녀,5.80%,±3.7%p,95%,성·연령·지역별 가중(셀가중),박관열,더불어민주당,15.4
602,2026-03-28~29,윈지코리아컨설팅,윈지코리아컨설팅,무선 ARS 전화조사 (가상번호 100%),701,경기도 광주시,광주시 거주 만 18세 이상 남녀,5.80%,±3.7%p,95%,성·연령·지역별 가중(셀가중),박남수,더불어민주당,9.4
602,2026-03-28~29,윈지코리아컨설팅,윈지코리아컨설팅,무선 ARS 전화조사 (가상번호 100%),701,경기도 광주시,광주시 거주 만 18세 이상 남녀,5.80%,±3.7%p,95%,성·연령·지역별 가중(셀가중),소승호,더불어민주당,5.8
602,2026-03-28~29,윈지코리아컨설팅,윈지코리아컨설팅,무선 ARS 전화조사 (가상번호 100%),701,경기도 광주시,광주시 거주 만 18세 이상 남녀,5.80%,±3.7%p,95%,성·연령·지역별 가중(셀가중),임일혁,더불어민주당,4.4
602,2026-03-28~29,윈지코리아컨설팅,윈지코리아컨설팅,무선 ARS 전화조사 (가상번호 100%),701,경기도 광주시,광주시 거주 만 18세 이상 남녀,5.80%,±3.7%p,95%,성·연령·지역별 가중(셀가중),김상모,더불어민주당,3.5
